Wavelength,calib_1,calib_2,calib_3,calib_4,calib_5,calib_6,calib_7
2888,0.052525,0.067843,0.08445,0.078971,0.086057,0.088008,0.055721
2887.5,0.05213,0.06759,0.083797,0.078582,0.085472,0.087078,0.055407
2887,0.051516,0.067333,0.083198,0.078069,0.08519,0.086123,0.054828
2886.5,0.050651,0.066748,0.082594,0.077339,0.084832,0.085256,0.054012
2886,0.049681,0.065835,0.081987,0.076569,0.084278,0.084626,0.053171
2885.5,0.048753,0.06487,0.081424,0.076018,0.083786,0.084284,0.052467
2885,0.047885,0.0641,0.080893,0.075744,0.083603,0.084128,0.051841
2884.5,0.047048,0.063536,0.080329,0.075533,0.083597,0.083997,0.051148
2884,0.046359,0.063063,0.07979,0.075177,0.083428,0.083833,0.050494
2883.5,0.046142,0.062731,0.079543,0.074821,0.083008,0.083739,0.050349
2883,0.04673,0.062868,0.079818,0.074925,0.082639,0.083898,0.051205
2882.5,0.048186,0.063827,0.08055,0.075828,0.082727,0.084436,0.053103
2882,0.050263,0.065645,0.081492,0.07742,0.083447,0.085349,0.055572
2881.5,0.05263,0.067964,0.082522,0.079238,0.084662,0.086492,0.058
2881,0.055086,0.070259,0.083648,0.080802,0.08602,0.087625,0.059986
2880.5,0.057555,0.072139,0.084776,0.081857,0.08715,0.088536,0.061445
2880,0.059978,0.073515,0.085738,0.082459,0.087932,0.089192,0.062582
2879.5,0.062336,0.074615,0.086603,0.082968,0.088676,0.089794,0.063832
2879,0.064711,0.075852,0.087741,0.083875,0.089923,0.090673,0.065629
2878.5,0.067216,0.077582,0.089451,0.08549,0.091935,0.092071,0.068074
2878,0.06984,0.079918,0.091659,0.087747,0.094398,0.093991,0.07086
2877.5,0.072453,0.082735,0.094108,0.090345,0.096745,0.096244,0.073597
2877,0.07502,0.085841,0.096681,0.093075,0.098773,0.098644,0.076147
2876.5,0.077697,0.089093,0.09942,0.095936,0.100833,0.101182,0.078624
2876,0.080665,0.092346,0.102292,0.098925,0.103351,0.103957,0.081162
2875.5,0.083877,0.095365,0.105122,0.101811,0.106263,0.106901,0.083787
2875,0.087032,0.097879,0.107745,0.104218,0.109033,0.10964,0.086448
2874.5,0.0898,0.099775,0.110125,0.106013,0.111232,0.111769,0.089075
2874,0.092069,0.101225,0.11231,0.107523,0.112941,0.113317,0.091627
2873.5,0.093979,0.102554,0.114306,0.109229,0.114497,0.114751,0.094073
2873,0.095671,0.103939,0.115973,0.111164,0.115908,0.116382,0.096238
2872.5,0.096989,0.105229,0.117026,0.112726,0.116729,0.117906,0.097688
2872,0.097518,0.106118,0.11725,0.113246,0.116563,0.11872,0.097998
2871.5,0.097064,0.106442,0.11678,0.112693,0.115581,0.118643,0.097271
2871,0.096055,0.106288,0.116064,0.111678,0.114424,0.118067,0.096211
2870.5,0.09526,0.105826,0.115462,0.11081,0.113646,0.117416,0.095475
2870,0.095079,0.105169,0.114939,0.11024,0.113333,0.116735,0.0951
2869.5,0.09528,0.10444,0.11425,0.109837,0.11325,0.115932,0.094763
2869,0.095478,0.103883,0.113385,0.109588,0.113238,0.115198,0.09442
2868.5,0.09568,0.103808,0.112755,0.109645,0.11342,0.114934,0.094393
2868,0.096213,0.104433,0.11293,0.11015,0.114053,0.115352,0.094904
2867.5,0.097304,0.105771,0.114216,0.111146,0.115282,0.116352,0.095886
2867,0.098926,0.10764,0.116441,0.112631,0.117035,0.11776,0.097308
2866.5,0.101002,0.109782,0.119121,0.114564,0.119116,0.11953,0.099361
2866,0.10351,0.112036,0.121822,0.116834,0.121347,0.121648,0.102152
2865.5,0.106394,0.114468,0.124395,0.11933,0.123646,0.124017,0.105393
2865,0.109578,0.117309,0.126919,0.122075,0.126063,0.126564,0.108641
2864.5,0.113117,0.120736,0.129527,0.12522,0.128797,0.129406,0.111785
2864,0.11718,0.124726,0.13239,0.128882,0.132099,0.132777,0.115139
2863.5,0.121774,0.129122,0.135768,0.133008,0.136062,0.136766,0.119056
2863,0.126628,0.133758,0.139884,0.137419,0.140496,0.141193,0.123598
2862.5,0.131448,0.13848,0.144686,0.141946,0.14508,0.145758,0.128558
2862,0.136217,0.14315,0.149812,0.146501,0.149633,0.150266,0.133676
2861.5,0.141115,0.147742,0.154837,0.151069,0.154177,0.154686,0.138766
2861,0.146208,0.152368,0.159524,0.155671,0.158764,0.159052,0.143722
2860.5,0.15131,0.157067,0.163864,0.160306,0.163305,0.163372,0.148473
2860,0.156141,0.161585,0.167975,0.164889,0.167623,0.167605,0.152955
2859.5,0.16053,0.165534,0.172016,0.169227,0.171582,0.171667,0.157149
2859,0.164498,0.168842,0.17608,0.17315,0.175157,0.175446,0.161136
2858.5,0.168241,0.171921,0.18011,0.176696,0.178448,0.17886,0.165049
2858,0.172002,0.175283,0.183961,0.180098,0.181659,0.18194,0.168896
2857.5,0.175841,0.179007,0.187535,0.183487,0.184932,0.184797,0.172452
2857,0.179468,0.182646,0.19075,0.186639,0.188121,0.187453,0.175424
2856.5,0.182416,0.185619,0.193406,0.189119,0.190797,0.189753,0.177701
2856,0.184413,0.187634,0.195237,0.190693,0.192584,0.191485,0.179372
2855.5,0.185556,0.188782,0.196139,0.19151,0.193468,0.192583,0.180494
2855,0.186112,0.189325,0.196254,0.191842,0.193688,0.19314,0.180978
2854.5,0.186244,0.189458,0.195794,0.191796,0.193417,0.193245,0.180766
2854,0.185954,0.189205,0.194893,0.191313,0.192654,0.192865,0.180016
2853.5,0.185171,0.188439,0.193635,0.190304,0.191386,0.191858,0.178983
2853,0.183763,0.186961,0.192031,0.188639,0.189664,0.190068,0.177701
2852.5,0.181542,0.184592,0.189905,0.186144,0.187471,0.187411,0.175896
2852,0.178372,0.181274,0.186955,0.182776,0.18462,0.183955,0.173236
2851.5,0.174289,0.177109,0.183018,0.178714,0.180853,0.17987,0.169596
2851,0.16948,0.172297,0.178195,0.174131,0.176057,0.175276,0.165086
2850.5,0.164168,0.167039,0.172701,0.168972,0.170398,0.170184,0.159907
2850,0.158557,0.161473,0.166752,0.163146,0.164293,0.164644,0.15428
2849.5,0.152808,0.155686,0.160598,0.156888,0.158182,0.158887,0.148426
2849,0.146959,0.14974,0.154463,0.150684,0.152238,0.153168,0.142495
2848.5,0.140923,0.14369,0.148354,0.144802,0.146288,0.147491,0.136492
2848,0.13463,0.137591,0.142083,0.139058,0.140085,0.141631,0.130337
2847.5,0.128187,0.131472,0.135591,0.133087,0.133628,0.135436,0.124023
2847,0.121813,0.125313,0.129086,0.126739,0.127153,0.128983,0.117697
2846.5,0.115644,0.119067,0.12279,0.120176,0.120867,0.122428,0.111574
2846,0.109672,0.112752,0.11669,0.11373,0.114788,0.115869,0.105777
2845.5,0.103881,0.106526,0.110698,0.107719,0.108859,0.109463,0.100297
2845,0.098361,0.10064,0.104932,0.102293,0.103123,0.103538,0.095098
2844.5,0.093257,0.095294,0.099639,0.097348,0.097728,0.098381,0.090201
2844,0.088617,0.090527,0.09489,0.092632,0.092804,0.093932,0.085637
2843.5,0.084319,0.086221,0.090518,0.087982,0.08836,0.089795,0.08134
2843,0.080177,0.082225,0.086376,0.083472,0.08432,0.085625,0.077198
2842.5,0.076116,0.07848,0.082487,0.079329,0.080611,0.081457,0.073228
2842,0.07226,0.075021,0.078924,0.075734,0.077222,0.077608,0.069629
2841.5,0.068824,0.071871,0.075663,0.072701,0.074157,0.074313,0.066575
2841,0.065876,0.068969,0.072618,0.0701,0.071357,0.071504,0.063991
2840.5,0.063251,0.066218,0.069752,0.067734,0.068724,0.068917,0.061601
2840,0.060719,0.063579,0.067094,0.065462,0.066236,0.066364,0.059197
2839.5,0.058208,0.061076,0.064682,0.063254,0.063975,0.063876,0.056798
2839,0.055795,0.058719,0.062527,0.061136,0.061986,0.061606,0.054562
2838.5,0.053528,0.056473,0.06058,0.059088,0.060152,0.059607,0.052608
2838,0.051352,0.054315,0.058724,0.057035,0.058276,0.057759,0.050925
2837.5,0.049255,0.052278,0.056832,0.054951,0.05627,0.055929,0.049379
2837,0.047391,0.050415,0.054889,0.052933,0.054226,0.054158,0.047802
2836.5,0.045917,0.048746,0.053009,0.051123,0.05231,0.052611,0.046121
2836,0.044739,0.047225,0.051294,0.049577,0.050613,0.05132,0.044414
2835.5,0.043536,0.045763,0.049709,0.048201,0.049117,0.050077,0.042824
2835,0.042089,0.044305,0.048155,0.046853,0.047747,0.048656,0.041427
2834.5,0.040527,0.042914,0.046646,0.045488,0.046466,0.047122,0.040232
2834,0.039172,0.041768,0.045344,0.044217,0.045343,0.0458,0.039253
2833.5,0.038165,0.040982,0.044397,0.043185,0.044476,0.044925,0.038496
2833,0.037337,0.040456,0.043778,0.042381,0.04381,0.044378,0.037841
2832.5,0.036436,0.039932,0.043291,0.041607,0.04308,0.043809,0.037054
2832,0.035386,0.039241,0.042712,0.040668,0.042045,0.042965,0.035986
2831.5,0.034292,0.038425,0.041897,0.03957,0.04078,0.041863,0.034725
2831,0.033269,0.037606,0.040828,0.038493,0.039632,0.040704,0.033521
2830.5,0.032356,0.03681,0.039606,0.037587,0.03886,0.03968,0.032559
2830,0.031556,0.035955,0.038401,0.036853,0.03836,0.038841,0.031832
2829.5,0.030867,0.034972,0.037358,0.036212,0.037813,0.038108,0.031183
2829,0.030259,0.033884,0.03651,0.035612,0.037026,0.037386,0.030445
2828.5,0.029676,0.03281,0.0358,0.035037,0.036088,0.036683,0.029602
2828,0.029094,0.031917,0.035189,0.034484,0.035225,0.036064,0.028816
2827.5,0.028547,0.03131,0.034712,0.033955,0.034585,0.035513,0.028282
2827,0.028068,0.030931,0.034396,0.033455,0.034151,0.034897,0.028008
2826.5,0.027651,0.030598,0.034161,0.032961,0.033804,0.034145,0.027807
2826,0.027277,0.030181,0.033846,0.032425,0.033423,0.033383,0.027477
2825.5,0.02695,0.029688,0.033339,0.031822,0.032958,0.032797,0.026957
2825,0.026643,0.029151,0.032638,0.031194,0.032431,0.032385,0.026309
2824.5,0.02626,0.028526,0.031837,0.030633,0.031881,0.031978,0.025642
2824,0.025691,0.027795,0.031077,0.03021,0.031337,0.031506,0.025081
2823.5,0.024943,0.027098,0.030495,0.029917,0.030823,0.03111,0.024713
2823,0.024149,0.026628,0.030124,0.029633,0.030365,0.030897,0.024476
2822.5,0.023448,0.026382,0.029833,0.029205,0.029943,0.030721,0.024188
2822,0.022884,0.026119,0.029446,0.028603,0.029472,0.030327,0.023743
2821.5,0.022442,0.025626,0.028933,0.027968,0.028878,0.029674,0.023225
2821,0.022128,0.024942,0.028439,0.027468,0.028194,0.028989,0.022773
2820.5,0.021935,0.024301,0.028099,0.027102,0.027552,0.028495,0.022406
2820,0.021768,0.023892,0.027883,0.026726,0.02706,0.028192,0.022062
2819.5,0.021472,0.02372,0.027666,0.026259,0.026717,0.027924,0.021737
2819,0.020979,0.023657,0.027366,0.025778,0.026446,0.027558,0.021457
2818.5,0.020368,0.023553,0.026961,0.025374,0.026177,0.027054,0.021144
2818,0.019761,0.023331,0.026421,0.025011,0.025879,0.026461,0.020664
2817.5,0.01919,0.022988,0.025737,0.024596,0.025548,0.025887,0.020031
2817,0.018615,0.022562,0.025,0.024132,0.025195,0.025438,0.019453
2816.5,0.018057,0.022091,0.024364,0.023726,0.024842,0.025126,0.019132
2816,0.017637,0.021627,0.023914,0.023447,0.024506,0.024867,0.019078
2815.5,0.017474,0.021227,0.023626,0.023263,0.024199,0.024609,0.019137
2815,0.017567,0.020907,0.023453,0.023116,0.023946,0.024409,0.01914
2814.5,0.017784,0.02063,0.02338,0.023009,0.023793,0.024326,0.019003
2814,0.017938,0.020375,0.023371,0.022982,0.023751,0.024287,0.018748
2813.5,0.017891,0.020174,0.023336,0.023019,0.02374,0.024142,0.018467
2813,0.017617,0.020031,0.023179,0.022999,0.023618,0.023834,0.018211
2812.5,0.017204,0.019821,0.022883,0.022751,0.023296,0.023435,0.017924
2812,0.016778,0.019406,0.022517,0.022207,0.022827,0.02302,0.017516
2811.5,0.016409,0.018844,0.022186,0.021499,0.022372,0.022585,0.017045
2811,0.016089,0.018371,0.021962,0.020875,0.02206,0.022121,0.016703
2810.5,0.015787,0.01813,0.021834,0.020478,0.021881,0.021678,0.016591
2810,0.01548,0.018013,0.021711,0.020219,0.021713,0.021325,0.01656
2809.5,0.015173,0.017839,0.021506,0.019915,0.021449,0.021084,0.016369
2809,0.014901,0.017601,0.021215,0.019495,0.021111,0.020946,0.015962
2808.5,0.014716,0.017413,0.020888,0.019053,0.020797,0.020892,0.015528
2808,0.014626,0.017289,0.020548,0.018704,0.020559,0.02085,0.015266
2807.5,0.014552,0.017107,0.020184,0.018489,0.020341,0.020684,0.015181
2807,0.014401,0.01681,0.019831,0.018394,0.020077,0.020323,0.015111
2806.5,0.014194,0.016509,0.019577,0.018404,0.019809,0.019874,0.014933
2806,0.014043,0.016343,0.019448,0.018474,0.019657,0.019531,0.014687
2805.5,0.013987,0.016295,0.01934,0.018508,0.019668,0.019358,0.014499
2805,0.013912,0.016219,0.01912,0.018422,0.019727,0.019222,0.014414
2804.5,0.013696,0.016007,0.018757,0.018212,0.019657,0.018969,0.014339
2804,0.013362,0.015684,0.018326,0.017927,0.019391,0.018594,0.014159
2803.5,0.013044,0.015358,0.017936,0.017596,0.019024,0.018227,0.013876
2803,0.012829,0.015122,0.017689,0.017241,0.018715,0.017996,0.013591
2802.5,0.012695,0.015005,0.017658,0.01694,0.018554,0.017929,0.013375
2802,0.012587,0.014966,0.017817,0.016797,0.018507,0.01796,0.013196
2801.5,0.01248,0.014929,0.017993,0.016826,0.018453,0.01798,0.012992
2801,0.012365,0.014833,0.017972,0.016887,0.018262,0.017894,0.012768
2800.5,0.012246,0.014665,0.01768,0.016795,0.017872,0.017657,0.012583
2800,0.012133,0.014446,0.017225,0.016471,0.017333,0.01727,0.01247
2799.5,0.012027,0.014197,0.01677,0.01599,0.016792,0.016782,0.012404
2799,0.011884,0.013931,0.016402,0.015499,0.016411,0.016304,0.012346
2798.5,0.011667,0.013666,0.016146,0.015146,0.01627,0.015999,0.012281
2798,0.011407,0.013456,0.016021,0.015046,0.016332,0.015972,0.012214
2797.5,0.011172,0.01337,0.016018,0.015232,0.016462,0.016141,0.012134
2797,0.010963,0.013438,0.016055,0.015593,0.01651,0.016268,0.012003
2796.5,0.01071,0.013581,0.016038,0.015878,0.016389,0.016188,0.011792
2796,0.010395,0.013632,0.015943,0.015849,0.016123,0.015968,0.011525
2795.5,0.01012,0.013446,0.015825,0.015463,0.015831,0.015816,0.01127
2795,0.010012,0.013033,0.015731,0.0149,0.015652,0.015853,0.011088
2794.5,0.010087,0.012564,0.015652,0.014438,0.015643,0.016012,0.011
2794,0.010232,0.012237,0.015559,0.01426,0.015737,0.016125,0.01101
2793.5,0.010298,0.012107,0.015421,0.014363,0.015783,0.016052,0.011113
2793,0.010198,0.012066,0.015202,0.014572,0.015671,0.015729,0.011238
2792.5,0.009941,0.011958,0.014876,0.014653,0.015415,0.015198,0.011223
2792,0.009618,0.011729,0.014496,0.014463,0.015141,0.014617,0.010935
2791.5,0.009346,0.011458,0.014192,0.014046,0.014964,0.014207,0.010435
2791,0.009205,0.011267,0.014066,0.01359,0.014885,0.014122,0.009944
2790.5,0.009203,0.011225,0.014103,0.013274,0.014807,0.014336,0.009642
2790,0.009287,0.01131,0.014201,0.013142,0.014645,0.01466,0.00954
2789.5,0.009373,0.011442,0.014269,0.013116,0.014422,0.014878,0.009547
2789,0.00937,0.011515,0.014245,0.013106,0.014223,0.014885,0.009594
2788.5,0.009239,0.011463,0.014082,0.013092,0.014092,0.014729,0.009646
2788,0.009032,0.011306,0.013804,0.013096,0.013998,0.01453,0.009679
2787.5,0.008854,0.011136,0.013565,0.013111,0.013899,0.014368,0.009693
2787,0.008746,0.011011,0.013552,0.013084,0.013785,0.014239,0.009707
2786.5,0.008632,0.010885,0.013775,0.012991,0.01364,0.014106,0.009701
2786,0.008403,0.010689,0.014007,0.012892,0.013423,0.013963,0.009616
2785.5,0.008068,0.010475,0.014008,0.012897,0.013143,0.013854,0.009467
2785,0.007764,0.010406,0.013749,0.01305,0.012946,0.013831,0.009399
2784.5,0.007627,0.010566,0.013362,0.01326,0.013004,0.013897,0.009521
2784,0.007681,0.010835,0.012957,0.013363,0.013311,0.013981,0.009713
2783.5,0.007863,0.01101,0.012563,0.013268,0.013635,0.013985,0.009727
2783,0.008118,0.011004,0.012236,0.013036,0.013737,0.013868,0.009469
2782.5,0.008397,0.010881,0.012074,0.012808,0.013581,0.013688,0.009118
2782,0.008582,0.010721,0.012101,0.012654,0.013303,0.013518,0.008907
2781.5,0.008512,0.010547,0.012221,0.012521,0.013026,0.013343,0.008893
2781,0.00815,0.010385,0.012343,0.012337,0.012807,0.013106,0.008979
2780.5,0.007701,0.010299,0.012474,0.01215,0.012697,0.012855,0.009072
2780,0.007461,0.010288,0.012636,0.012088,0.012724,0.012738,0.009141
2779.5,0.007532,0.010214,0.012748,0.012167,0.012791,0.012799,0.009135
2779,0.007712,0.009923,0.012683,0.012203,0.012711,0.012856,0.008985
2778.5,0.007713,0.009439,0.012432,0.011993,0.012409,0.01267,0.008698
2778,0.007462,0.008985,0.012137,0.011581,0.012032,0.01224,0.008394
2777.5,0.007151,0.008797,0.011961,0.011259,0.011797,0.01181,0.008209
2777,0.007011,0.008923,0.011957,0.01126,0.011784,0.011605,0.008172
2776.5,0.007079,0.009209,0.012047,0.011504,0.011911,0.01162,0.008194
2776,0.007197,0.009426,0.01209,0.011685,0.012052,0.011674,0.008166
2775.5,0.007192,0.00941,0.011968,0.011569,0.012115,0.011602,0.00804
2775,0.007015,0.009126,0.01166,0.011173,0.012029,0.01136,0.007844
2774.5,0.006731,0.00867,0.011268,0.010685,0.011762,0.01105,0.007631
2774,0.006431,0.008213,0.010947,0.010303,0.011376,0.010861,0.007442
2773.5,0.006194,0.007917,0.010806,0.010134,0.011029,0.010939,0.007295
2773,0.006099,0.007853,0.010864,0.010173,0.010882,0.011253,0.007195
2772.5,0.006208,0.007985,0.011081,0.010326,0.011009,0.011602,0.007138
2772,0.006486,0.008207,0.011376,0.010481,0.011351,0.011798,0.0071
2771.5,0.006783,0.008411,0.01162,0.010571,0.011736,0.011807,0.007034
2771,0.006932,0.008547,0.011676,0.010585,0.011959,0.011715,0.00691
2770.5,0.006879,0.008649,0.011519,0.010526,0.011913,0.011615,0.006758
2770,0.006709,0.008789,0.0113,0.010431,0.011653,0.011553,0.006661
2769.5,0.006558,0.009005,0.01123,0.010391,0.011323,0.011534,0.0067
2769,0.006516,0.009235,0.011379,0.010493,0.011032,0.01153,0.006888
2768.5,0.006578,0.009345,0.01159,0.010692,0.010816,0.011485,0.007145
2768,0.006647,0.009225,0.011614,0.010803,0.010677,0.011362,0.007332
2767.5,0.006585,0.00888,0.011325,0.010678,0.010606,0.011179,0.007322
2767,0.006334,0.008457,0.010824,0.010379,0.010564,0.010971,0.007086
2766.5,0.006001,0.008157,0.010356,0.010117,0.010531,0.010756,0.006736
2766,0.005779,0.008104,0.010131,0.010039,0.010551,0.010561,0.006451
2765.5,0.005764,0.008243,0.010192,0.010108,0.010682,0.010446,0.006348
2765,0.005895,0.00839,0.010415,0.010179,0.010883,0.010466,0.006406
2764.5,0.006061,0.008396,0.01061,0.010147,0.011011,0.010606,0.006524
2764,0.006207,0.008249,0.01063,0.010008,0.010961,0.010777,0.00662
2763.5,0.006304,0.008031,0.010442,0.009833,0.010767,0.010864,0.006654
2763,0.006297,0.007814,0.010138,0.00971,0.010566,0.010788,0.006611
2762.5,0.006154,0.007644,0.009888,0.009698,0.010491,0.01057,0.006515
2762,0.005933,0.007583,0.009833,0.0098,0.010595,0.010371,0.006462
2761.5,0.005754,0.007687,0.009976,0.009959,0.010821,0.010392,0.006563
2761,0.005698,0.007921,0.010183,0.0101,0.011022,0.010671,0.006821
2760.5,0.005756,0.008159,0.010303,0.010178,0.011076,0.011018,0.00708
2760,0.00585,0.00831,0.01031,0.010184,0.011002,0.011194,0.007163
2759.5,0.005909,0.008413,0.010302,0.010148,0.010927,0.011164,0.007042
2759,0.005931,0.008551,0.010378,0.01013,0.010924,0.011094,0.006863
2758.5,0.006009,0.008731,0.010531,0.010205,0.010953,0.01113,0.006823
2758,0.006225,0.008877,0.010687,0.010405,0.010981,0.01125,0.007009
2757.5,0.006539,0.008935,0.010802,0.01067,0.011079,0.011336,0.007358
2757,0.006804,0.008913,0.010886,0.010876,0.011321,0.011312,0.007701
2756.5,0.006927,0.008849,0.010954,0.010923,0.011635,0.01118,0.007887
2756,0.006928,0.008771,0.010998,0.010801,0.011838,0.010992,0.007889
2755.5,0.006814,0.008699,0.011022,0.010567,0.011804,0.010827,0.007815
2755,0.006517,0.008647,0.011057,0.010272,0.011541,0.010761,0.007788
2754.5,0.006049,0.008627,0.011118,0.009962,0.011141,0.010809,0.007815
2754,0.005644,0.008669,0.011181,0.009714,0.010739,0.010904,0.007771
2753.5,0.005598,0.008811,0.011209,0.009637,0.010503,0.010982,0.00754
2753,0.005961,0.009019,0.011193,0.00978,0.010546,0.011042,0.007152
2752.5,0.006477,0.009152,0.011126,0.010057,0.010801,0.011123,0.006773
2752,0.006838,0.00908,0.010991,0.010299,0.011061,0.01122,0.006593
2751.5,0.006927,0.008846,0.010788,0.010376,0.011176,0.011279,0.006689
2751,0.006827,0.008646,0.010582,0.010282,0.011174,0.011268,0.006974
2750.5,0.006708,0.00861,0.01048,0.010121,0.011161,0.01121,0.007277
2750,0.006713,0.008676,0.010543,0.010036,0.011158,0.01114,0.007479
2749.5,0.006879,0.008699,0.010744,0.010109,0.011102,0.011048,0.007593
2749,0.007093,0.008617,0.010975,0.010295,0.01095,0.010894,0.007691
2748.5,0.007186,0.008473,0.011077,0.010431,0.010751,0.010681,0.007784
2748,0.007096,0.008327,0.010939,0.010364,0.010585,0.010479,0.007799
2747.5,0.006908,0.008222,0.010616,0.010086,0.010487,0.010376,0.007685
2747,0.006731,0.008183,0.010324,0.009738,0.010418,0.010399,0.007474
2746.5,0.006579,0.008199,0.010244,0.009484,0.010302,0.010505,0.007233
2746,0.00639,0.008213,0.010318,0.009403,0.010106,0.010628,0.006986
2745.5,0.00612,0.008185,0.010333,0.009467,0.009901,0.010713,0.006732
2745,0.005803,0.008157,0.010194,0.009585,0.009814,0.010723,0.006505
2744.5,0.005546,0.008187,0.010041,0.009655,0.009901,0.010661,0.006378
2744,0.005467,0.008257,0.010048,0.009636,0.010081,0.010592,0.006401
2743.5,0.005602,0.008312,0.010216,0.009599,0.010239,0.01059,0.006549
2743,0.005871,0.008366,0.010431,0.00968,0.010362,0.010654,0.006758
2742.5,0.006162,0.008485,0.010636,0.009941,0.01051,0.010699,0.006954
2742,0.006416,0.008633,0.010839,0.010265,0.010676,0.010676,0.007071
2741.5,0.006594,0.008641,0.010988,0.01044,0.010743,0.010633,0.007052
2741,0.006614,0.008385,0.010976,0.010345,0.010628,0.010614,0.006904
2740.5,0.006435,0.007971,0.010776,0.010052,0.010414,0.01056,0.006733
2740,0.006175,0.007667,0.010511,0.009747,0.010281,0.010398,0.006702
